Closed,NoTraffic,airportCode,airportName,cityName,countryCode,countryName,latitude,longitude,notams,traffic
False,False,DXXX,Gnassingbe Eyadema,Lome,TGO,Togo,6.1658333333333335,1.2541666666666667,"{""location"":{""449"":""DXXX""},""StateCode"":{""449"":""TGO""},""message"":{""449"":""ALL FLIGHT FROM SCHENGEN COUNTRIES ARE SUSPENDED DUE TO SPREAD OF\nCOVID-19 PANDEMIC.\nCREATED: 17 Mar 2020 16:21:00 \nSOURCE: GOOOYNYX""},""Qcode"":{""449"":""XXXX""},""Created"":{""449"":""2020-03-17T16:21:00.000Z""},""type"":{""449"":""airspace""},""Closed"":{""449"":false},""source"":{""449"":""NOTAM""}}","{""_id"":{""1120"":""DXXX""},""departures"":{""1120"":4},""connections"":{""1120"":4},""all_departures"":{""1120"":[66,4,4]},""all_connections"":{""1120"":[17,4,4]},""all_countries"":{""1120"":[16,4,4]},""week_departure_diff_pc"":{""1120"":0.0},""week_connections_diff_pc"":{""1120"":0.0},""ref_departure_diff_pc"":{""1120"":-93.9393939394},""ref_connections_diff_pc"":{""1120"":-76.4705882353},""date"":{""1120"":""2020-05-22""},""airport"":{""1120"":""DXXX""}}"
False,False,HLLT,Tripoli Intl,Tripoli,LBY,Libyan Arab Jamahiriya,32.66358888888889,13.15916111111111,,
False,False,MMCS,Abraham Gonzalez Intl,Ciudad Juarez,MEX,Mexico,31.636358333333334,-106.42876111111111,,"{""_id"":{""4067"":""MMCS""},""departures"":{""4067"":1},""connections"":{""4067"":1},""all_departures"":{""4067"":[1]},""all_connections"":{""4067"":[1]},""all_countries"":{""4067"":[1]},""week_departure_diff_pc"":{""4067"":null},""week_connections_diff_pc"":{""4067"":null},""ref_departure_diff_pc"":{""4067"":0.0},""ref_connections_diff_pc"":{""4067"":0.0},""date"":{""4067"":""2020-05-22""},""airport"":{""4067"":""MMCS""}}"
False,True,EGTE,Exeter,Exeter,GBR,UK,50.73429166666667,-3.413811111111111,"{""location"":{""558"":""EGTE"",""559"":""EGTE"",""560"":""EGTE""},""StateCode"":{""558"":""GBR"",""559"":""GBR"",""560"":""GBR""},""message"":{""558"":""COVID-19 INFORMATION: NEW AD OPR AND FUEL HOURS MON-FRI 0800-1600.\nAD CLSD AT WEEKENDS. OUT OF HOURS OPERATIONS NOT AVBL 1600-1900 MON-\nFRI OR AT WEEKENDS. FOR ALL OTHER OUT OF HOURS REQUESTS CONTACT\nAIRFIELD OPS 01392447433 OR OPERATIONS(A)EXETER-AIRPORT.CO.UK\nCREATED: 03 Apr 2020 09:37:00 \nSOURCE: EUECYIYN"",""559"":""COVID-19 INFORMATION: AD NOT AVAILABLE FOR PASSENGER AIRLINE \nFLIGHT DIVERSIONS\nCREATED: 02 Apr 2020 10:32:00 \nSOURCE: EUECYIYN"",""560"":""COVID-19 INFORMATION: DURING PUBLISHED OPENING AND OTHER AD\nOPERATIONAL HOURS, AIRPORT RFFS CATERGORY DOWNGRADED TO CAT 4, CAT\n6 PROVIDED UNDER REMISSION, CAT 7 AVAILABLE ON REQUEST WITH NOTICE.\nCREATED: 01 Apr 2020 16:17:00 \nSOURCE: EUECYIYN""},""Qcode"":{""558"":""FAAH"",""559"":""FALT"",""560"":""FFCG""},""Created"":{""558"":""2020-04-03T09:37:00.000Z"",""559"":""2020-04-02T10:32:00.000Z"",""560"":""2020-04-01T16:17:00.000Z""},""type"":{""558"":""airport"",""559"":""airport"",""560"":""airport""},""Closed"":{""558"":false,""559"":false,""560"":false},""source"":{""558"":""NOTAM"",""559"":""NOTAM"",""560"":""NOTAM""}}","{""_id"":{""475"":""EGTE""},""departures"":{""475"":23},""connections"":{""475"":15},""all_departures"":{""475"":[23]},""all_connections"":{""475"":[15]},""all_countries"":{""475"":[9]},""week_departure_diff_pc"":{""475"":null},""week_connections_diff_pc"":{""475"":null},""ref_departure_diff_pc"":{""475"":0.0},""ref_connections_diff_pc"":{""475"":0.0},""date"":{""475"":""2020-05-22""},""airport"":{""475"":""EGTE""}}"
False,False,HBBA,Bujumbura Intl,Bujumbura,BDI,Burundi,-3.3077527777777775,29.315963888888888,,"{""_id"":{""1034"":""HBBA""},""departures"":{""1034"":5},""connections"":{""1034"":3},""all_departures"":{""1034"":[5]},""all_connections"":{""1034"":[3]},""all_countries"":{""1034"":[3]},""week_departure_diff_pc"":{""1034"":null},""week_connections_diff_pc"":{""1034"":null},""ref_departure_diff_pc"":{""1034"":0.0},""ref_connections_diff_pc"":{""1034"":0.0},""date"":{""1034"":""2020-05-22""},""airport"":{""1034"":""HBBA""}}"
False,False,MMZO,Playa De Oro Intl,Manzanillo,MEX,Mexico,19.14476388888889,-104.558475,,"{""_id"":{""4377"":""MMZO""},""departures"":{""4377"":1},""connections"":{""4377"":1},""all_departures"":{""4377"":[2,1]},""all_connections"":{""4377"":[2,1]},""all_countries"":{""4377"":[1,1]},""week_departure_diff_pc"":{""4377"":0.0},""week_connections_diff_pc"":{""4377"":0.0},""ref_departure_diff_pc"":{""4377"":-50.0},""ref_connections_diff_pc"":{""4377"":-50.0},""date"":{""4377"":""2020-05-22""},""airport"":{""4377"":""MMZO""}}"
False,True,MBPV,Providenciales Intl,Providenciales I.,XJL,Caicos Is,21.773763888888887,-72.268675,,"{""_id"":{""764"":""MBPV""},""departures"":{""764"":9},""connections"":{""764"":7},""all_departures"":{""764"":[140,8,9]},""all_connections"":{""764"":[28,6,7]},""all_countries"":{""764"":[10,2,4]},""week_departure_diff_pc"":{""764"":12.5},""week_connections_diff_pc"":{""764"":16.6666666667},""ref_departure_diff_pc"":{""764"":-93.5714285714},""ref_connections_diff_pc"":{""764"":-75.0},""date"":{""764"":""2020-05-22""},""airport"":{""764"":""MBPV""}}"
False,False,OYRN,Mukalla Intl,Mukalla,YEM,Yemen,14.6625,49.375,,
False,False,HUEN,Entebbe Intl,Entebbe,UGA,Uganda,0.040813888888888886,32.44054166666666,,"{""_id"":{""1338"":""HUEN""},""departures"":{""1338"":3},""connections"":{""1338"":2},""all_departures"":{""1338"":[116,3,3]},""all_connections"":{""1338"":[11,2,2]},""all_countries"":{""1338"":[11,2,2]},""week_departure_diff_pc"":{""1338"":0.0},""week_connections_diff_pc"":{""1338"":0.0},""ref_departure_diff_pc"":{""1338"":-97.4137931034},""ref_connections_diff_pc"":{""1338"":-81.8181818182},""date"":{""1338"":""2020-05-22""},""airport"":{""1338"":""HUEN""}}"
False,True,KOAK,Metro Oakland Intl,Oakland,USA,USA,37.72125833333334,-122.22114722222223,,"{""_id"":{""794"":""KOAK""},""departures"":{""794"":9},""connections"":{""794"":3},""all_departures"":{""794"":[57,10,9]},""all_connections"":{""794"":[17,4,3]},""all_countries"":{""794"":[9,4,2]},""week_departure_diff_pc"":{""794"":-10.0},""week_connections_diff_pc"":{""794"":-25.0},""ref_departure_diff_pc"":{""794"":-84.2105263158},""ref_connections_diff_pc"":{""794"":-82.3529411765},""date"":{""794"":""2020-05-22""},""airport"":{""794"":""KOAK""}}"
False,True,EDDT,Tegel,Berlin,DEU,Germany,52.559686111111105,13.287711111111111,"{""location"":{""489"":""EDDT"",""490"":""EDDT""},""StateCode"":{""489"":""DEU"",""490"":""DEU""},""message"":{""489"":""COVID-19: ORDERS OF THE STATE GOVERNMENT OF BERLIN WITH THE AIM OF\nPREVENTING THE INTRODUCTION OR SPREAD OF INFECTIONS BY SARS-COV-2. \nALL PAX ENTERING THE FEDERAL REPUBLIC OF GERMANY AS THEIR FINAL \nDESTINATION FROM COUNTRIES OTHER THAN EU MEMBER STATES, ICELAND,\nLIECHTENSTEIN, NORWAY, SWITZERLAND AND THE UNITED KINGDOM AND\nNORTHERN IRELAND DIRECT OR VIA TRANSFER (1) MUST STAY IN QUARANTINE \nFOR 14 DAYS AFTER ARRIVAL AND (2) MUST CONTACT LOCAL HEALTH \nAUTHORITY OF THEIR FINAL DESTINATION IMMEDIATLY. THESE REGULATIONS \nDO NOT APPLY FOR CREW MEMBERS. THE CREW MUST PROVIDE INFORMATION \nABOUT THESE REGULATIONS TO ALL PAX INFLIGHT. AIRLINES MUST PROVIDE \nCOMPLETE DATA OF AFFECTED PAX (FULL NAME, DATE OF BIRTH AND\nADDRESS OF EACH PAX) TO THE LOCAL HEALTH AUTHORITY REINICKENDORF\nUNDER GESUNDHEITSAMT(AT)REINICKENDORF.BERLIN.DE.\nCREATED: 20 May 2020 14:29:00 \nSOURCE: EUECYIYN"",""490"":""VFR RESTRICTION WILL TAKE PLACE FOR INTERNATIONAL AIRPORTS.\nFOLLOWING AIRPORTS ARE AFFECTED: EDDW, EDDH, EDDV, EDDB, EDDT,\nEDDE, EDDC, EDDP, EDDG, EDDL, EDDK, EDDR, EDDF, EDDS, EDDM AND EDDN.\nVFR FLIGHTS SHOULD AVOID AIRSPACE D CTR FOR INTERNATIONAL AIRPORTS\nAND VFR FLIGHTS ARE RESTRICTED TO THE ABSOLUTE MINIMUM DUE TO HEALTH \nAND SAFETY COVID-19 MEASURES IMPLEMENTATION. EXPECT DELAY FOR\nATC-CLEARANCES FOR ENTERING OR LEAVING AIRSPACE D CTR OR EXPECT \nATC-CLEARANCES ONLY FOR VFR FLIGHTS FLYING DIRECTLY FROM AND TO AN \nAIRPORT WITHIN THE CTR. FOLLOWING FLIGHTS ARE EXEMPTED: EMERGENCY, \nSAR AND HUMANITARIAN FLIGHTS, GOVERNMENT FLIGHTS, MILITARY FLIGHTS,\nPOLICE FLIGHTS.\nCREATED: 01 May 2020 09:31:00 \nSOURCE: EUECYIYN""},""Qcode"":{""489"":""FAXX"",""490"":""ACXX""},""Created"":{""489"":""2020-05-20T14:29:00.000Z"",""490"":""2020-05-01T09:31:00.000Z""},""type"":{""489"":""airport"",""490"":""airport""},""Closed"":{""489"":false,""490"":false},""source"":{""489"":""NOTAM"",""490"":""NOTAM""}}","{""_id"":{""448"":""EDDT""},""departures"":{""448"":26},""connections"":{""448"":5},""all_departures"":{""448"":[1159,22,26]},""all_connections"":{""448"":[101,5,5]},""all_countries"":{""448"":[42,5,5]},""week_departure_diff_pc"":{""448"":18.1818181818},""week_connections_diff_pc"":{""448"":0.0},""ref_departure_diff_pc"":{""448"":-97.756686799},""ref_connections_diff_pc"":{""448"":-95.0495049505},""date"":{""448"":""2020-05-22""},""airport"":{""448"":""EDDT""}}"
False,True,SKBO,Eldorado Intl,Bogota,COL,Colombia,4.701602777777778,-74.14695555555556,,"{""_id"":{""98"":""SKBO""},""departures"":{""98"":111},""connections"":{""98"":18},""all_departures"":{""98"":[782,107,111]},""all_connections"":{""98"":[44,14,18]},""all_countries"":{""98"":[23,11,13]},""week_departure_diff_pc"":{""98"":3.738317757},""week_connections_diff_pc"":{""98"":28.5714285714},""ref_departure_diff_pc"":{""98"":-85.8056265985},""ref_connections_diff_pc"":{""98"":-59.0909090909},""date"":{""98"":""2020-05-22""},""airport"":{""98"":""SKBO""}}"
False,False,FDMS,Matsapha Intl,Manzini,SWZ,Swaziland,-26.529999999999998,31.308333333333334,,
False,False,LGMT,Odysseas Elytis,Mitilini,GRC,Greece,39.05777777777777,26.59861111111111,,
False,False,NGFU,Funafuti Intl,Funafuti,TUV,Tuvalu,-8.525144444444445,179.19573888888888,,"{""_id"":{""1229"":""NGFU""},""departures"":{""1229"":3},""connections"":{""1229"":1},""all_departures"":{""1229"":[3]},""all_connections"":{""1229"":[1]},""all_countries"":{""1229"":[1]},""week_departure_diff_pc"":{""1229"":null},""week_connections_diff_pc"":{""1229"":null},""ref_departure_diff_pc"":{""1229"":0.0},""ref_connections_diff_pc"":{""1229"":0.0},""date"":{""1229"":""2020-05-22""},""airport"":{""1229"":""NGFU""}}"
False,False,DNSO,Saddiq Abubakar III Intl,Sokoto,NGA,Nigeria,12.915894444444445,5.2068972222222225,,
False,True,MUCU,Antonio Maceo Intl,Santiago De Cuba,CUB,Cuba,19.97,-75.83555555555554,,"{""_id"":{""601"":""MUCU""},""departures"":{""601"":16},""connections"":{""601"":4},""all_departures"":{""601"":[16]},""all_connections"":{""601"":[4]},""all_countries"":{""601"":[4]},""week_departure_diff_pc"":{""601"":null},""week_connections_diff_pc"":{""601"":null},""ref_departure_diff_pc"":{""601"":0.0},""ref_connections_diff_pc"":{""601"":0.0},""date"":{""601"":""2020-05-22""},""airport"":{""601"":""MUCU""}}"
False,False,EDME,Eggenfelden,Eggenfelden,DEU,Germany,48.39611111111111,12.723611111111111,,
False,False,LFAT,Cote D'Opale,Le Touquet,FRA,France,50.514722222222225,1.6275,"{""location"":{""705"":""LFAT"",""706"":""LFAT"",""707"":""LFAT""},""StateCode"":{""705"":""FRA"",""706"":""FRA"",""707"":""FRA""},""message"":{""705"":""COVID-19 \/\/ RFFS LEVELS :\nLEVEL 1 AVBL\nLEVEL 5 WITH PPR 24HR TO AD MANAGER VIA :\n - TEL +33 (0)3 21 05 03 99 OR +33 (0)6 30 49 85 04\n - EMAIL : CONTACT(A)AEROPORT-LETOUQUET.COM.\nCREATED: 08 May 2020 06:19:00 \nSOURCE: EUECYIYN"",""706"":""COVID-19 \/\/ AERODROME RESERVED TO BASED ACFT, STATE AND HOSP \nFLIGHTS AND THOSE AUTHORIZED BY THE AD MANAGER WITH PPR 2HR VIA :\n - TEL : +33 (0)3 21 05 03 99 OR +33 (0)6 30 49 85 04\n - EMAIL : CONTACT(A)AEROPORT-LETOUQUET.COM.\nCREATED: 08 May 2020 06:16:00 \nSOURCE: EUECYIYN"",""707"":""COVID-19 \/\/ LE TOUQUET CTR HOURS OF ACTIVATION : 0700-1200.\nOUTSIDE THESE TIMES? CTR RECLASSIFIED TO G AND AD CTL NOT AVBL.\nCREATED: 08 May 2020 06:10:00 \nSOURCE: EUECYIYN""},""Qcode"":{""705"":""FFAR"",""706"":""FALB"",""707"":""ACCA""},""Created"":{""705"":""2020-05-08T06:19:00.000Z"",""706"":""2020-05-08T06:16:00.000Z"",""707"":""2020-05-08T06:10:00.000Z""},""type"":{""705"":""airport"",""706"":""airport"",""707"":""airport""},""Closed"":{""705"":false,""706"":false,""707"":false},""source"":{""705"":""NOTAM"",""706"":""NOTAM"",""707"":""NOTAM""}}",
False,True,PGSN,Francisco C Ada/Saipan Intl,Saipan I,XJO,Northern Mariana Is,15.120252777777779,145.72998333333334,,"{""_id"":{""568"":""PGSN""},""departures"":{""568"":18},""connections"":{""568"":3},""all_departures"":{""568"":[72,19,18]},""all_connections"":{""568"":[8,2,3]},""all_countries"":{""568"":[4,2,3]},""week_departure_diff_pc"":{""568"":-5.2631578947},""week_connections_diff_pc"":{""568"":50.0},""ref_departure_diff_pc"":{""568"":-75.0},""ref_connections_diff_pc"":{""568"":-62.5},""date"":{""568"":""2020-05-22""},""airport"":{""568"":""PGSN""}}"
False,False,AYVN,Vanimo,Vanimo,PNG,PNG,-2.697116666666667,141.30228333333335,,
False,False,LFBP,Pau/Pyrenees,Pau/Pyrenees,FRA,France,43.38,-0.41861111111111116,,"{""_id"":{""1321"":""LFBP""},""departures"":{""1321"":3},""connections"":{""1321"":2},""all_departures"":{""1321"":[3]},""all_connections"":{""1321"":[2]},""all_countries"":{""1321"":[2]},""week_departure_diff_pc"":{""1321"":null},""week_connections_diff_pc"":{""1321"":null},""ref_departure_diff_pc"":{""1321"":0.0},""ref_connections_diff_pc"":{""1321"":0.0},""date"":{""1321"":""2020-05-22""},""airport"":{""1321"":""LFBP""}}"
False,True,OERK,King Khaled Intl,Riyadh,SAU,Saudi Arabia,24.962777777777777,46.70805555555556,,"{""_id"":{""490"":""OERK""},""departures"":{""490"":22},""connections"":{""490"":13},""all_departures"":{""490"":[674,26,22]},""all_connections"":{""490"":[51,14,13]},""all_countries"":{""490"":[30,13,12]},""week_departure_diff_pc"":{""490"":-15.3846153846},""week_connections_diff_pc"":{""490"":-7.1428571429},""ref_departure_diff_pc"":{""490"":-96.7359050445},""ref_connections_diff_pc"":{""490"":-74.5098039216},""date"":{""490"":""2020-05-22""},""airport"":{""490"":""OERK""}}"
False,True,KMIA,Miami Intl,Miami,USA,USA,25.795361111111113,-80.29011111111112,,"{""_id"":{""10"":""KMIA""},""departures"":{""10"":537},""connections"":{""10"":61},""all_departures"":{""10"":[1688,531,537]},""all_connections"":{""10"":[120,60,61]},""all_countries"":{""10"":[58,37,40]},""week_departure_diff_pc"":{""10"":1.1299435028},""week_connections_diff_pc"":{""10"":1.6666666667},""ref_departure_diff_pc"":{""10"":-68.1872037915},""ref_connections_diff_pc"":{""10"":-49.1666666667},""date"":{""10"":""2020-05-22""},""airport"":{""10"":""KMIA""}}"
False,True,LEBL,El Prat,Barcelona,ESP,Spain,41.29694444444444,2.0783333333333336,,"{""_id"":{""229"":""LEBL""},""departures"":{""229"":53},""connections"":{""229"":15},""all_departures"":{""229"":[2385,54,53]},""all_connections"":{""229"":[167,16,15]},""all_countries"":{""229"":[60,13,13]},""week_departure_diff_pc"":{""229"":-1.8518518519},""week_connections_diff_pc"":{""229"":-6.25},""ref_departure_diff_pc"":{""229"":-97.7777777778},""ref_connections_diff_pc"":{""229"":-91.0179640719},""date"":{""229"":""2020-05-22""},""airport"":{""229"":""LEBL""}}"
False,False,VAAH,Ahmedabad,Ahmedabad,IND,India,23.07111111111111,72.62638888888888,,"{""_id"":{""6196"":""VAAH""},""departures"":{""6196"":1},""connections"":{""6196"":1},""all_departures"":{""6196"":[98,1,1]},""all_connections"":{""6196"":[12,1,1]},""all_countries"":{""6196"":[8,1,1]},""week_departure_diff_pc"":{""6196"":0.0},""week_connections_diff_pc"":{""6196"":0.0},""ref_departure_diff_pc"":{""6196"":-98.9795918367},""ref_connections_diff_pc"":{""6196"":-91.6666666667},""date"":{""6196"":""2020-05-22""},""airport"":{""6196"":""VAAH""}}"
False,False,URKA,Vityazevo,Anapa,RUS,Russia,45.00222222222222,37.34722222222222,,
False,False,EDFE,Frankfurt-Egelsbach,Frankfurt-Egelsbach,DEU,Germany,49.96082222222223,8.641461111111111,,"{""_id"":{""2011"":""EDFE""},""departures"":{""2011"":1},""connections"":{""2011"":1},""all_departures"":{""2011"":[1]},""all_connections"":{""2011"":[1]},""all_countries"":{""2011"":[1]},""week_departure_diff_pc"":{""2011"":null},""week_connections_diff_pc"":{""2011"":null},""ref_departure_diff_pc"":{""2011"":0.0},""ref_connections_diff_pc"":{""2011"":0.0},""date"":{""2011"":""2020-05-22""},""airport"":{""2011"":""EDFE""}}"
False,False,DTTZ,Nefta,Tozeur,TUN,Tunisia,33.939722222222215,8.110555555555555,"{""location"":{""448"":""DTTZ""},""StateCode"":{""448"":""TUN""},""message"":{""448"":""DUE TO COVID-19 AND REF AIRAC AIP SUP 02\/20 INFRASTRUCTURE \nREHABILITATION WORKS OF TOZEUR-NEFTA INTERNATIONAL AERODROME WILL \nBE POSTPONED UFN\nTHE DECLARED DISTANCES,IAP AND SID REMAIN UNCHANGED\nCREATED: 03 May 2020 15:47:00 \nSOURCE: DTTCYNYX""},""Qcode"":{""448"":""FAXX""},""Created"":{""448"":""2020-05-03T15:47:00.000Z""},""type"":{""448"":""airport""},""Closed"":{""448"":false},""source"":{""448"":""NOTAM""}}","{""_id"":{""5720"":""DTTZ""},""departures"":{""5720"":1},""connections"":{""5720"":1},""all_departures"":{""5720"":[1]},""all_connections"":{""5720"":[1]},""all_countries"":{""5720"":[1]},""week_departure_diff_pc"":{""5720"":null},""week_connections_diff_pc"":{""5720"":null},""ref_departure_diff_pc"":{""5720"":0.0},""ref_connections_diff_pc"":{""5720"":0.0},""date"":{""5720"":""2020-05-22""},""airport"":{""5720"":""DTTZ""}}"
False,False,RCKH,Kaohsiung Intl,Kaohsiung,TWN,Taiwan,22.576944444444443,120.35027777777778,,"{""_id"":{""4368"":""RCKH""},""departures"":{""4368"":1},""connections"":{""4368"":1},""all_departures"":{""4368"":[335,1,1]},""all_connections"":{""4368"":[21,1,1]},""all_countries"":{""4368"":[9,1,1]},""week_departure_diff_pc"":{""4368"":0.0},""week_connections_diff_pc"":{""4368"":0.0},""ref_departure_diff_pc"":{""4368"":-99.7014925373},""ref_connections_diff_pc"":{""4368"":-95.2380952381},""date"":{""4368"":""2020-05-22""},""airport"":{""4368"":""RCKH""}}"
False,False,UDSG,Shirak,Gyumri,ARM,Armenia,40.750475,43.859325,,"{""_id"":{""893"":""UDSG""},""departures"":{""893"":7},""connections"":{""893"":1},""all_departures"":{""893"":[7]},""all_connections"":{""893"":[1]},""all_countries"":{""893"":[1]},""week_departure_diff_pc"":{""893"":null},""week_connections_diff_pc"":{""893"":null},""ref_departure_diff_pc"":{""893"":0.0},""ref_connections_diff_pc"":{""893"":0.0},""date"":{""893"":""2020-05-22""},""airport"":{""893"":""UDSG""}}"
False,False,GQNN,Nouakchott,Nouakchott,MRT,Mauritania,18.095555555555553,-15.95,,
True,False,MMML,Gen Rodolfo Sanchez Taboada Intl,Mexicali,MEX,Mexico,32.63068888888889,-115.24191111111111,"{""location"":{""818"":""MMML""},""StateCode"":{""818"":""MEX""},""message"":{""818"":""AIRPORT CLSD FOR COVID-19\nCREATED: 15 May 2020 19:14:00 \nSOURCE: MMMXYNYX""},""Qcode"":{""818"":""FALC""},""Created"":{""818"":""2020-05-15T19:14:00.000Z""},""type"":{""818"":""airport""},""Closed"":{""818"":true},""source"":{""818"":""NOTAM""}}","{""_id"":{""1816"":""MMML""},""departures"":{""1816"":1},""connections"":{""1816"":1},""all_departures"":{""1816"":[1]},""all_connections"":{""1816"":[1]},""all_countries"":{""1816"":[1]},""week_departure_diff_pc"":{""1816"":null},""week_connections_diff_pc"":{""1816"":null},""ref_departure_diff_pc"":{""1816"":0.0},""ref_connections_diff_pc"":{""1816"":0.0},""date"":{""1816"":""2020-05-22""},""airport"":{""1816"":""MMML""}}"
False,True,VABB,Chhatrapati Shivaji Intl,Mumbai,IND,India,19.091666666666665,72.86611111111111,"{""location"":{""930"":""VABB"",""931"":""VABB""},""StateCode"":{""930"":""IND"",""931"":""IND""},""message"":{""930"":""COVID-19: ALL ACC SECT ARE COMBINED IN MUMBAI TMA.\n   ONLY ONE ACC SECT FREQ 132.7 MHZ IS OPR\nCREATED: 17 May 2020 16:26:00 \nSOURCE: VABBYNYX"",""931"":""COVID-19: MUMBAI DELIVERY AND MUMBAI GROUND COMBINED \n   AND AVBL ON 121.9MHZ\nCREATED: 17 May 2020 16:23:00 \nSOURCE: VABBYNYX""},""Qcode"":{""930"":""SCXX"",""931"":""FGXX""},""Created"":{""930"":""2020-05-17T16:26:00.000Z"",""931"":""2020-05-17T16:23:00.000Z""},""type"":{""930"":""airport"",""931"":""airport""},""Closed"":{""930"":false,""931"":false},""source"":{""930"":""NOTAM"",""931"":""NOTAM""}}","{""_id"":{""400"":""VABB""},""departures"":{""400"":31},""connections"":{""400"":16},""all_departures"":{""400"":[647,23,31]},""all_connections"":{""400"":[42,15,16]},""all_countries"":{""400"":[35,15,15]},""week_departure_diff_pc"":{""400"":34.7826086957},""week_connections_diff_pc"":{""400"":6.6666666667},""ref_departure_diff_pc"":{""400"":-95.2086553323},""ref_connections_diff_pc"":{""400"":-61.9047619048},""date"":{""400"":""2020-05-22""},""airport"":{""400"":""VABB""}}"
False,False,KTVC,Cherry Capital,Traverse City,USA,USA,44.74158333333333,-85.58177777777777,,"{""_id"":{""5392"":""KTVC""},""departures"":{""5392"":1},""connections"":{""5392"":1},""all_departures"":{""5392"":[1]},""all_connections"":{""5392"":[1]},""all_countries"":{""5392"":[1]},""week_departure_diff_pc"":{""5392"":null},""week_connections_diff_pc"":{""5392"":null},""ref_departure_diff_pc"":{""5392"":0.0},""ref_connections_diff_pc"":{""5392"":0.0},""date"":{""5392"":""2020-05-22""},""airport"":{""5392"":""KTVC""}}"
False,False,FWKI,Kamuzu Intl,Lilongwe,MWI,Malawi,-13.783333333333333,33.777499999999996,,"{""_id"":{""5263"":""FWKI""},""departures"":{""5263"":1},""connections"":{""5263"":1},""all_departures"":{""5263"":[25,1]},""all_connections"":{""5263"":[4,1]},""all_countries"":{""5263"":[4,1]},""week_departure_diff_pc"":{""5263"":0.0},""week_connections_diff_pc"":{""5263"":0.0},""ref_departure_diff_pc"":{""5263"":-96.0},""ref_connections_diff_pc"":{""5263"":-75.0},""date"":{""5263"":""2020-05-22""},""airport"":{""5263"":""FWKI""}}"
False,True,UKBB,Boryspil',Kyiv,UKR,Ukraine,50.344722222222224,30.893333333333334,,"{""_id"":{""563"":""UKBB""},""departures"":{""563"":18},""connections"":{""563"":17},""all_departures"":{""563"":[650,14,18]},""all_connections"":{""563"":[78,13,17]},""all_countries"":{""563"":[44,10,14]},""week_departure_diff_pc"":{""563"":28.5714285714},""week_connections_diff_pc"":{""563"":30.7692307692},""ref_departure_diff_pc"":{""563"":-97.2307692308},""ref_connections_diff_pc"":{""563"":-78.2051282051},""date"":{""563"":""2020-05-22""},""airport"":{""563"":""UKBB""}}"
False,True,LEMD,Adolfo Suarez Madrid-Barajas,Madrid,ESP,Spain,40.47222222222222,-3.560833333333333,,"{""_id"":{""140"":""LEMD""},""departures"":{""140"":86},""connections"":{""140"":31},""all_departures"":{""140"":[2883,89,86]},""all_connections"":{""140"":[167,33,31]},""all_countries"":{""140"":[71,24,22]},""week_departure_diff_pc"":{""140"":-3.3707865169},""week_connections_diff_pc"":{""140"":-6.0606060606},""ref_departure_diff_pc"":{""140"":-97.0169961845},""ref_connections_diff_pc"":{""140"":-81.4371257485},""date"":{""140"":""2020-05-22""},""airport"":{""140"":""LEMD""}}"
False,True,TISX,Henry E Rohlsen,St Croix I,VIR,Virgin Islands,17.7015,-64.80166666666666,,"{""_id"":{""193"":""TISX""},""departures"":{""193"":63},""connections"":{""193"":8},""all_departures"":{""193"":[109,61,63]},""all_connections"":{""193"":[6,8,8]},""all_countries"":{""193"":[2,3,3]},""week_departure_diff_pc"":{""193"":3.2786885246},""week_connections_diff_pc"":{""193"":0.0},""ref_departure_diff_pc"":{""193"":-42.2018348624},""ref_connections_diff_pc"":{""193"":33.3333333333},""date"":{""193"":""2020-05-22""},""airport"":{""193"":""TISX""}}"
False,False,ANYN,Nauru Intl,"Nauru I, Nauru",NRU,Nauru,-0.5466666666666666,166.91666666666666,,"{""_id"":{""6932"":""ANYN""},""departures"":{""6932"":1},""connections"":{""6932"":1},""all_departures"":{""6932"":[9,1]},""all_connections"":{""6932"":[4,1]},""all_countries"":{""6932"":[4,1]},""week_departure_diff_pc"":{""6932"":0.0},""week_connections_diff_pc"":{""6932"":0.0},""ref_departure_diff_pc"":{""6932"":-88.8888888889},""ref_connections_diff_pc"":{""6932"":-75.0},""date"":{""6932"":""2020-05-22""},""airport"":{""6932"":""ANYN""}}"
False,False,LTFH,Carsamba,Samsun,TUR,Turkey,41.26555555555556,36.54861111111111,,"{""_id"":{""949"":""LTFH""},""departures"":{""949"":6},""connections"":{""949"":5},""all_departures"":{""949"":[6]},""all_connections"":{""949"":[5]},""all_countries"":{""949"":[2]},""week_departure_diff_pc"":{""949"":null},""week_connections_diff_pc"":{""949"":null},""ref_departure_diff_pc"":{""949"":0.0},""ref_connections_diff_pc"":{""949"":0.0},""date"":{""949"":""2020-05-22""},""airport"":{""949"":""LTFH""}}"
False,True,HEBA,Borg El Arab Intl,Alexandria,EGY,Egypt,30.918055555555558,29.695833333333333,,"{""_id"":{""113"":""HEBA""},""departures"":{""113"":100},""connections"":{""113"":18},""all_departures"":{""113"":[100]},""all_connections"":{""113"":[18]},""all_countries"":{""113"":[10]},""week_departure_diff_pc"":{""113"":null},""week_connections_diff_pc"":{""113"":null},""ref_departure_diff_pc"":{""113"":0.0},""ref_connections_diff_pc"":{""113"":0.0},""date"":{""113"":""2020-05-22""},""airport"":{""113"":""HEBA""}}"
